node_id,lat,lon
61318523,42.366222,-71.1135554
61318526,42.3655859,-71.113662
61318530,42.3896105,-71.1571511
61318532,42.3701067,-71.1129548
61318533,42.380407,-71.127503
61318534,42.3662035,-71.095776
61318535,42.3698251,-71.1125428
61318538,42.384611,-71.120616
61318539,42.3848284,-71.1194567
61318540,42.3846595,-71.1203732
61318541,42.3909707,-71.1572623
61318542,42.3904883,-71.1570797
61318544,42.3712735,-71.1043353
61318545,42.3739025,-71.1020812
61318546,42.3731759,-71.102696
61318547,42.3908108,-71.126456
61318553,42.380311,-71.1299003
61318560,42.380285,-71.127285
61318561,42.379977,-71.1445488
61318563,42.3802599,-71.1435248
61318565,42.3798972,-71.1282953
61318569,42.3972816,-71.1322077
61318570,42.3972035,-71.1308902
61318571,42.3972398,-71.1315588
61318572,42.3629767,-71.0936343
61318577,42.366397,-71.1135492
61318578,42.3677257,-71.1135224
61318581,42.372381,-71.0846046
61318582,42.3719394,-71.0813363
61318586,42.3661011,-71.0888864
61318588,42.3648913,-71.1071937
61318589,42.3631419,-71.1043006
61318592,42.362326,-71.10294
61318593,42.3764104,-71.1193473
61318595,42.3629273,-71.1039427
61318597,42.3763028,-71.1189492
61318615,42.3754847,-71.1143367
61318626,42.3633621,-71.0837939
61318627,42.363851,-71.083472
61318628,42.3871132,-71.1409769
61320961,42.390723,-71.1386664
61320974,42.3850862,-71.1245872
61320978,42.3862611,-71.125283
61320984,42.362863,-71.102432
61320986,42.3618769,-71.1007587
61320989,42.3943628,-71.1295206
61320995,42.393601,-71.13081
61320997,42.3953616,-71.1278658
61320999,42.395311,-71.127971
61321000,42.3923798,-71.1216653
61321006,42.3672777,-71.0987393
61321008,42.3782512,-71.12914
61321012,42.3678728,-71.098382
61321014,42.3738862,-71.1050115
61321016,42.3675744,-71.0985612
61321018,42.3732479,-71.1055462
61321023,42.3742425,-71.1047543
61321029,42.3708344,-71.0946736
61321030,42.371133,-71.0945053
61321032,42.367575,-71.099657
61321036,42.367847,-71.099484
61321054,42.3978333,-71.141265
61321060,42.3978214,-71.1408574
61321062,42.3919889,-71.1255537
61321066,42.3920603,-71.1212667
61321071,42.3912828,-71.1260545
61321083,42.380991,-71.12294
61321084,42.3660053,-71.1007384
61321086,42.366231,-71.100592
61321088,42.379872,-71.12394
61321092,42.3691698,-71.1107432
61321094,42.3688772,-71.0797119
61321095,42.3704713,-71.0988397
61321101,42.368974,-71.1036581
61321103,42.3691792,-71.1042351
61321106,42.3689594,-71.0803235
61321110,42.3682968,-71.0805881
61321112,42.368501,-71.082123
61321119,42.368905,-71.0999606
61321123,42.357534,-71.110362
61321125,42.3573675,-71.1059571
61321129,42.3935176,-71.1331031
61321132,42.3578337,-71.1088031
61321134,42.3581117,-71.1072518
61321136,42.3691691,-71.081969
61321138,42.3691058,-71.0930981
61321140,42.3693894,-71.10338
61321142,42.3695932,-71.0852694
61321144,42.3573737,-71.1080232
61321146,42.3570834,-71.1095893
61321148,42.3696888,-71.093285
61321150,42.369124,-71.092825
61321152,42.381306,-71.137318
61321159,42.381687,-71.144055
61321162,42.3804912,-71.1423251
61321166,42.370621,-71.101339
61321168,42.3793692,-71.1298255
61321170,42.3702958,-71.1015778
61321172,42.37104,-71.101047
61321174,42.3799607,-71.1376306
61321175,42.3697112,-71.1020064
61321183,42.3683131,-71.0960944
61321187,42.3693548,-71.0955074
61321188,42.3690058,-71.1102626
61321194,42.369206,-71.107828
61321196,42.3706715,-71.1000707
61321198,42.3709032,-71.0999069
61321200,42.3696383,-71.0801705
61321202,42.3703158,-71.0800133
61321203,42.368525,-71.0877285
61321205,42.3682496,-71.0855848
61321207,42.3689238,-71.0854265
61321209,42.3688293,-71.0968291
61321211,42.3789133,-71.146354
61321218,42.3620053,-71.114346
61321241,42.3790305,-71.1268311
