from_node,to_node,edge_key,distance_km,traffic_weight,travel_time_min,highway_type,maxspeed
61333295,61327785,0,0.445,1.92,0.92,residential,unknown
61333300,61332264,0,0.082,1.91,0.17,residential,25 mph
61333358,61327022,0,0.134,2.33,0.29,unclassified,unknown
61333510,61333718,0,0.033,1.96,0.07,residential,20 mph
61333510,61328896,0,0.065,1.65,0.13,residential,20 mph
61333510,7050551099,0,0.032,1.0,0.06,residential,20 mph
61333553,61326782,0,0.062,3.42,0.16,tertiary,20 mph
61333553,8519044531,0,0.019,3.18,0.05,secondary,25 mph
61333553,11749358460,0,0.262,2.94,0.63,secondary,"['20 mph', '25 mph']"
61333558,61327212,0,0.115,3.36,0.29,secondary,25 mph
61333558,11749358459,0,0.059,2.86,0.14,secondary,25 mph
61333571,11119143182,0,0.022,1.12,0.04,residential,unknown
61333571,8356245766,0,0.035,1.71,0.07,residential,unknown
61333571,61321466,0,0.04,2.05,0.08,residential,unknown
61333594,318643754,0,0.011,2.85,0.03,secondary,25 mph
61333594,61327545,0,0.046,2.08,0.1,secondary,25 mph
61333650,61333651,0,0.038,1.33,0.07,residential,unknown
61333650,1092559865,0,0.087,2.29,0.19,residential,unknown
61333651,61333650,0,0.038,1.46,0.07,residential,unknown
61333651,1092555148,0,0.032,1.9,0.07,residential,unknown
61333655,61324065,0,0.098,2.94,0.23,residential,20 mph
61333670,61323347,0,0.105,1.4,0.2,residential,20 mph
61333670,61326758,0,0.133,1.54,0.26,residential,20 mph
61333688,13088480261,0,0.031,3.45,0.08,primary,25 mph
61333698,61321378,0,0.071,1.97,0.15,residential,20 mph
61333698,61331824,0,0.055,2.23,0.12,residential,20 mph
61333698,61323032,0,0.071,1.17,0.13,residential,25 mph
61333718,7050551099,0,0.021,2.88,0.05,residential,20 mph
61333718,61318433,0,0.063,2.35,0.14,residential,20 mph
61333718,61333510,0,0.033,1.7,0.07,residential,20 mph
61333798,61323303,0,0.043,2.31,0.1,tertiary,20 mph
61333798,61323757,0,0.028,2.71,0.07,tertiary,20 mph
61333809,61329643,0,0.018,3.68,0.05,tertiary,25 mph
61333809,7875154233,0,0.094,1.96,0.2,residential,20 mph
61333809,61330020,0,0.084,2.03,0.18,tertiary,25 mph
61333815,61322773,0,0.197,1.7,0.4,residential,20 mph
61333815,61330048,0,0.054,1.68,0.11,residential,20 mph
61333815,61330039,0,0.087,2.64,0.2,tertiary,25 mph
61333815,61329643,0,0.155,2.44,0.35,tertiary,25 mph
61333828,61318541,0,0.016,4.52,0.05,primary,unknown
61333828,61321338,0,0.1,1.46,0.19,residential,20 mph
61333833,61322810,0,0.504,1.0,0.91,residential,unknown
61333833,61322979,0,0.216,3.57,0.56,primary,25 mph
61333833,61327649,0,0.182,4.03,0.49,primary,25 mph
61333888,7632290667,0,0.007,1.0,0.01,residential,20 mph
61333902,61333828,0,0.033,3.27,0.08,primary,25 mph
61333902,61322915,0,0.223,2.7,0.52,primary,25 mph
61333919,61318538,0,0.05,1.5,0.1,residential,20 mph
61333919,61330219,0,0.146,1.81,0.3,residential,20 mph
61333919,61323126,0,0.015,1.79,0.03,residential,20 mph
61333938,2562528671,0,0.007,1.28,0.01,residential,20 mph
61333938,61323229,0,0.081,2.56,0.18,residential,20 mph
61333959,61333964,0,0.039,2.61,0.09,residential,25 mph
61333964,61324777,0,0.086,2.09,0.18,residential,20 mph
61333964,61333959,0,0.039,1.24,0.07,residential,25 mph
71921746,71922831,0,0.055,2.77,0.13,residential,20 mph
71921746,61327700,0,0.222,1.97,0.46,residential,20 mph
71922831,71948472,0,0.015,1.85,0.03,residential,20 mph
71922831,61324807,0,0.068,1.07,0.12,residential,25 mph
71949065,61321639,0,0.054,1.37,0.1,residential,20 mph
75224819,61321607,0,0.077,1.44,0.15,residential,20 mph
75235297,61322751,0,0.381,2.88,0.9,tertiary,25 mph
75235297,61318530,0,0.099,2.59,0.23,tertiary,25 mph
82799639,11729585231,0,0.017,1.58,0.03,residential,20 mph
82799639,61325523,0,0.061,1.28,0.12,residential,20 mph
269964951,61329176,0,0.105,2.35,0.23,residential,25 mph
276249698,61318101,0,0.075,1.99,0.16,residential,20 mph
276252929,3403172498,0,0.182,2.58,0.41,trunk_link,unknown
276252929,2472342376,0,0.459,2.97,1.1,trunk,25 mph
276252929,61328222,0,0.101,3.67,0.26,trunk,25 mph
277666264,61322113,0,0.227,3.47,0.58,primary,"['35 mph', '25 mph']"
277667224,61326478,0,0.02,1.64,0.04,trunk_link,unknown
277667224,61323312,0,0.024,2.66,0.06,trunk_link,25 mph
277667346,61329818,0,0.052,3.42,0.13,trunk,25 mph
278938832,5391231523,0,0.099,2.85,0.23,residential,20 mph
278938832,61329798,0,0.155,2.7,0.36,residential,20 mph
278938832,5937411739,0,0.064,2.82,0.15,residential,25 mph
278938832,61322473,0,0.109,1.9,0.23,residential,20 mph
278949259,1220628101,0,0.096,1.37,0.18,residential,25 mph
278949259,11013243761,0,0.193,3.37,0.49,trunk,30 mph
278950328,61326700,0,0.177,3.01,0.42,trunk,30 mph
279149791,61329938,0,0.071,2.05,0.15,residential,unknown
282405331,61329079,0,0.031,3.15,0.08,tertiary,unknown
282405331,61329065,0,0.011,3.56,0.03,tertiary,20 mph
286557423,61324362,0,0.108,1.74,0.22,residential,20 mph
286557423,61324412,0,0.033,3.59,0.09,primary,20 mph
313974302,61322085,0,0.002,1.09,0.0,unclassified,25 mph
313974302,61331830,0,0.085,2.0,0.18,unclassified,25 mph
313974302,7631024548,0,0.041,1.42,0.08,unclassified,unknown
314502508,61318615,0,0.042,2.47,0.09,secondary,25 mph
314502508,365950922,0,0.057,1.07,0.1,tertiary_link,25 mph
314502508,61321817,0,0.089,3.71,0.23,secondary,25 mph
318643754,61333594,0,0.011,2.95,0.03,secondary,25 mph
318643754,61321685,0,0.047,1.28,0.09,residential,25 mph
318643754,61329208,0,0.065,2.36,0.14,secondary,25 mph
365950922,61318597,0,0.355,2.78,0.83,secondary,25 mph
387908358,61322154,0,0.012,2.0,0.02,residential,25 mph
387908358,1077645749,0,0.054,2.99,0.13,primary,20 mph
460211135,1169038890,0,0.055,3.88,0.15,primary,unknown
460211135,61332243,0,0.045,2.61,0.1,primary,unknown
460211135,61328900,0,0.134,3.87,0.36,primary,25 mph
469291334,61318065,0,0.048,1.34,0.09,residential,25 mph
469402813,6594044182,0,0.032,2.0,0.07,secondary,25 mph
469402813,11697851032,0,0.052,3.31,0.13,secondary,25 mph
540399232,61331888,0,0.095,1.01,0.17,residential,20 mph
540399232,61331832,0,0.062,1.75,0.13,residential,20 mph
540399232,11736910644,0,0.076,1.12,0.14,residential,25 mph
540399235,564527477,0,0.05,2.59,0.11,residential,20 mph
540399260,558677508,0,0.071,2.48,0.16,residential,25 mph
540399260,11736910644,0,0.031,1.0,0.06,residential,25 mph
544110086,4173900794,0,0.361,1.87,0.74,residential,25 mph
558677508,61322377,0,0.058,2.32,0.13,residential,25 mph
558677508,61320986,0,0.149,2.82,0.35,primary,25 mph
558677508,61331888,0,0.072,3.86,0.19,primary,25 mph
558677508,540399260,0,0.071,1.45,0.14,residential,25 mph
560838097,61329266,0,0.065,1.74,0.13,residential,25 mph
564527477,61320986,0,0.049,1.51,0.1,residential,20 mph
567777297,61317333,0,0.139,1.78,0.28,residential,20 mph
567777297,61328105,0,0.045,1.04,0.08,residential,20 mph
567777297,61318101,0,0.146,2.34,0.32,residential,20 mph
568123402,1705790246,0,0.022,2.43,0.05,secondary,25 mph
568123402,61321828,0,0.129,2.99,0.31,secondary,"['20 mph', '25 mph']"
568128732,61322874,0,0.114,2.03,0.24,residential,25 mph
568218934,568219843,0,0.032,2.76,0.08,trunk,35 mph
568218934,568218971,0,0.042,2.26,0.09,trunk_link,35 mph
568218971,61324636,0,0.189,2.84,0.44,trunk,35 mph
568219843,61326058,0,0.142,2.36,0.31,trunk,35 mph
581621478,61328432,0,0.101,2.61,0.23,trunk,35 mph
581621478,61328128,0,0.314,3.81,0.83,trunk,35 mph
614371129,61326788,0,0.066,1.22,0.12,residential,25 mph
621088965,61332356,0,0.009,1.0,0.02,residential,25 mph
621088965,61332030,0,0.066,1.66,0.13,residential,25 mph
621088965,61318546,0,0.044,1.0,0.08,residential,25 mph
621112719,61323168,0,0.031,3.53,0.08,primary,20 mph
621112719,61324449,0,0.067,1.51,0.13,residential,20 mph
621112719,61329178,0,0.04,4.73,0.12,primary,20 mph
621117317,61327781,0,0.067,2.63,0.15,residential,20 mph
621117317,61321321,0,0.07,1.0,0.13,residential,25 mph
625102161,11229037687,0,0.05,2.5,0.11,primary,25 mph
625102161,61326600,0,0.071,4.13,0.19,primary,25 mph
625107838,61321431,0,0.042,1.91,0.09,residential,20 mph
625107838,61333558,0,0.117,1.76,0.24,residential,10 mph
625107838,61329574,0,0.051,1.63,0.1,residential,20 mph
634897719,1421366892,0,0.035,2.98,0.08,tertiary,unknown
634897719,4173900795,0,0.029,3.03,0.07,trunk,unknown
634899080,61332340,0,0.179,1.88,0.37,unclassified,unknown
634899080,3401235867,0,0.054,3.85,0.14,trunk,25 mph
634899414,3401235867,0,0.061,2.52,0.14,trunk,25 mph
634899414,61317607,0,0.276,3.4,0.69,trunk,25 mph
634899420,61318093,0,0.051,3.29,0.13,primary,25 mph
634899420,3401235869,0,0.042,2.95,0.1,trunk,unknown
723358475,4726175802,0,0.158,1.0,0.28,unclassified,unknown
723358475,1053454370,0,0.065,1.76,0.13,secondary,25 mph
941442904,61326067,0,0.024,4.75,0.07,trunk,40 mph
941442904,61321864,0,0.038,1.0,0.07,residential,unknown
941442904,10119781451,0,0.055,2.11,0.12,primary,unknown
941834416,61321211,0,0.044,4.2,0.12,primary,unknown
941834416,2657882666,0,0.042,3.88,0.11,primary,unknown
945806832,5923251283,0,0.018,2.45,0.04,residential,20 mph
945806832,7626171293,0,0.089,1.0,0.16,unclassified,20 mph
945806832,9894803161,0,0.057,1.73,0.12,residential,20 mph
997441938,61324505,0,0.043,1.77,0.09,trunk_link,unknown
997441938,61332500,0,0.035,1.01,0.06,trunk_link,unknown
1001516277,61325530,0,0.075,2.76,0.18,tertiary,20 mph
1001516277,8754542700,0,0.037,2.15,0.08,tertiary,20 mph
1001516277,2049832619,0,0.053,3.41,0.13,primary,20 mph
1009702849,11749322588,0,0.01,3.96,0.03,primary,25 mph
1009702849,61327635,0,0.183,1.41,0.35,trunk_link,35 mph
1052761909,8602936356,0,0.061,3.4,0.15,primary,20 mph
1052761909,2396898923,0,0.063,4.25,0.18,primary,unknown
1052761909,61318626,0,0.094,2.65,0.22,secondary,20 mph
1052777503,1052761909,0,0.292,3.84,0.78,primary,20 mph
1052777503,4726175802,0,0.056,1.93,0.12,tertiary,20 mph
1053454370,1052777503,0,0.182,3.87,0.49,primary,20 mph
1053454370,61318586,0,0.154,3.63,0.4,secondary,25 mph
1053454370,61323890,0,0.16,1.89,0.33,primary,25 mph
1053454370,6100432137,0,0.237,2.24,0.51,secondary,25 mph
1053508694,9953660276,0,0.011,1.85,0.02,secondary,25 mph
1053508694,61329577,0,0.083,2.7,0.19,tertiary,20 mph
1053541747,1053541779,0,0.011,2.75,0.03,tertiary,unknown
1053541747,61327252,0,0.063,2.47,0.14,tertiary,unknown
1053541747,1053541775,0,0.064,3.16,0.16,secondary,25 mph
1053541749,1053541777,0,0.011,2.28,0.02,residential,20 mph
1053541749,61326634,0,0.077,2.03,0.16,residential,20 mph
1053541749,1053541773,0,0.21,2.53,0.47,secondary,25 mph
1053541757,1053541762,0,0.016,1.93,0.03,secondary,25 mph
1053541757,61322110,0,0.267,2.98,0.64,primary,30 mph
1053541761,1053508694,0,0.137,3.04,0.33,secondary,25 mph
1053541761,61327354,0,0.077,1.77,0.16,residential,25 mph
1053541762,1053541775,0,0.011,2.91,0.03,primary,30 mph
1053541762,1053541779,0,0.07,2.68,0.16,secondary,25 mph
1053541764,1053541757,0,0.012,3.66,0.03,primary,30 mph
1053541773,1053541778,0,0.013,3.44,0.03,secondary,unknown
1053541773,1053541761,0,0.171,1.89,0.35,secondary,25 mph
1053541773,61327333,0,0.078,3.95,0.21,secondary,25 mph
1053541775,1053541764,0,0.016,3.35,0.04,secondary,25 mph
1053541775,3616266412,0,0.207,2.57,0.47,primary,35 mph
1053541777,1053541749,0,0.011,1.59,0.02,residential,20 mph
1053541777,61327262,0,0.064,1.87,0.13,residential,20 mph
1053541777,1053541747,0,0.139,3.21,0.34,secondary,25 mph
1053541778,1053541773,0,0.013,3.16,0.03,secondary,unknown
1053541778,1053541777,0,0.215,3.49,0.55,secondary,25 mph
1053541778,61327169,0,0.066,3.02,0.16,secondary,20 mph
1053541779,1053541747,0,0.011,3.33,0.03,tertiary,unknown
1053541779,61327141,0,0.077,2.5,0.17,tertiary,unknown
1053541779,1053541749,0,0.138,2.02,0.29,secondary,25 mph
1068730291,61323525,0,0.009,3.58,0.02,trunk,25 mph
1068730291,61318628,0,0.031,1.88,0.06,residential,unknown
1077645749,61327432,0,0.018,4.22,0.05,primary,20 mph
1077645749,61317759,0,0.038,3.25,0.1,primary,20 mph
1078210009,61317759,0,0.064,1.19,0.12,residential,20 mph
1092493173,1092645782,0,0.007,1.3,0.01,residential,unknown
1092493173,61321444,0,0.013,1.58,0.03,unclassified,unknown
1092493173,1092777772,0,0.183,1.13,0.34,unclassified,unknown
1092493904,61329896,0,0.036,3.76,0.1,trunk,unknown
1092493904,61326691,0,0.193,4.43,0.55,trunk,unknown
1092493914,1797776954,0,0.025,2.24,0.05,unclassified,unknown
1092493914,61321444,0,0.225,1.18,0.42,unclassified,unknown
1092555148,61333651,0,0.032,2.66,0.07,residential,unknown
1092559826,61333651,0,0.037,1.1,0.07,residential,unknown
1092559826,1092559865,0,0.087,1.97,0.18,residential,unknown
1092559865,61317385,0,0.035,2.39,0.08,residential,unknown
1092559865,1092559826,0,0.087,1.68,0.18,residential,unknown
1092559890,61317375,0,0.025,3.56,0.07,tertiary,unknown
1092559890,61317385,0,0.09,2.77,0.21,tertiary,unknown
1092559890,1092559826,0,0.034,1.47,0.07,residential,unknown
1092645782,1092493173,0,0.007,2.28,0.02,residential,unknown
1092645782,61324037,0,0.082,1.74,0.17,residential,unknown
1092645782,1092645783,0,0.096,1.15,0.18,unclassified,unknown
1092645783,1092645789,0,0.042,1.38,0.08,unclassified,unknown
1092645783,1636232447,0,0.069,2.11,0.15,trunk_link,unknown
1092645789,1092645795,0,0.009,4.06,0.02,trunk,unknown
1092645789,1636232447,0,0.049,3.06,0.12,trunk,unknown
1092645792,1092777753,0,0.044,1.69,0.09,busway,unknown
1092645792,1092493173,0,0.081,2.35,0.18,unclassified,unknown
1092645795,1092645789,0,0.009,3.48,0.02,trunk,unknown
1092645795,1092645798,0,0.04,1.47,0.08,unclassified,unknown
1092645795,61326691,0,0.049,3.13,0.12,trunk,unknown
1092645798,1092645792,0,0.019,1.94,0.04,unclassified,unknown
1092777749,1092777753,0,0.208,1.4,0.4,busway,unknown
1092777749,1092777772,0,0.079,1.15,0.15,busway,unknown
1092777753,1092777749,0,0.16,2.19,0.35,busway,unknown
1092777753,1092645792,0,0.044,2.37,0.1,busway,unknown
1092777772,1092777749,0,0.079,1.53,0.16,busway,unknown
1092777772,1797776954,0,0.038,1.37,0.07,unclassified,unknown
1097147088,61321674,0,0.021,3.83,0.06,primary,20 mph
1097147088,61328166,0,0.043,3.02,0.1,primary,20 mph
1116467478,634899080,0,0.173,2.57,0.39,trunk,25 mph
1144127685,61323451,0,0.112,2.14,0.24,residential,25 mph
1144127685,61331850,0,0.07,4.0,0.19,primary,25 mph
1169038890,61332243,0,0.023,3.23,0.06,primary,unknown
1169038890,61324889,0,0.088,4.04,0.24,primary,unknown
1169038890,61324755,0,0.088,1.72,0.18,residential,20 mph
1184820759,61321866,0,0.153,1.48,0.3,residential,20 mph
1220427140,61321110,0,0.06,1.84,0.12,residential,20 mph
1220427140,61326609,0,0.052,1.87,0.11,residential,20 mph
1220427140,61321094,0,0.075,2.11,0.16,residential,25 mph
1220427140,5921511441,0,0.047,1.93,0.1,residential,25 mph
1220628101,9627491318,0,0.075,2.17,0.16,residential,25 mph
1220628101,278949259,0,0.096,1.94,0.2,residential,25 mph
1220628101,9634533325,0,0.087,1.9,0.18,residential,25 mph
1220628101,1525023004,0,0.079,1.64,0.16,residential,25 mph
1271546156,61321682,0,0.034,1.17,0.06,residential,20 mph
1271546156,1271546158,0,0.085,2.07,0.18,residential,unknown
1271546158,61322316,0,0.056,1.65,0.11,residential,20 mph
1271546158,1271546156,0,0.085,1.7,0.17,residential,unknown
1330240856,61322538,0,0.037,2.9,0.09,residential,unknown
1330240856,7049937043,0,0.034,1.0,0.06,residential,unknown
1331632692,1331632703,0,0.076,1.61,0.15,residential,unknown
1331632703,5530123248,0,0.01,1.59,0.02,primary_link,unknown
1331632703,1331632692,0,0.076,1.47,0.15,residential,unknown
1331632703,61322037,0,0.023,3.66,0.06,primary,unknown
1400112145,6568448062,0,0.031,2.36,0.07,residential,20 mph
1400112145,61323229,0,0.158,1.54,0.31,residential,20 mph
1400112145,1400112148,0,0.01,1.97,0.02,residential,20 mph
1400112148,61323306,0,0.069,1.32,0.13,residential,20 mph
1400112148,1400112145,0,0.01,1.54,0.02,residential,20 mph
1400112148,2562495462,0,0.093,1.42,0.18,residential,20 mph
1418792729,61318541,0,0.01,2.42,0.02,secondary,20 mph
1418792729,61333902,0,0.045,3.83,0.12,primary,25 mph
1418792729,61318542,0,0.046,2.81,0.11,tertiary,25 mph
1418826592,634897719,0,0.643,3.96,1.73,trunk,unknown
1418826592,3401235868,0,0.044,3.76,0.11,trunk,unknown
1421366892,4173900795,0,0.028,2.01,0.06,tertiary,unknown
1421366892,6593964947,0,0.282,2.22,0.61,tertiary,25 mph
1469359665,61323466,0,0.007,3.23,0.02,secondary,25 mph
1469359665,61321853,0,0.175,2.05,0.37,residential,25 mph
1469359665,61323489,0,0.065,2.49,0.15,secondary,25 mph
1469359670,1469359717,0,0.066,2.35,0.15,secondary,25 mph
1469359670,61323495,0,0.104,1.1,0.19,residential,20 mph
1469359670,1469359719,0,0.008,3.2,0.02,secondary,25 mph
1469359717,1469359670,0,0.066,1.59,0.13,secondary,25 mph
1469359717,61321853,0,0.093,1.48,0.18,residential,25 mph
1469359717,61323489,0,0.011,2.52,0.02,secondary,25 mph
1469359719,61321853,0,0.147,1.83,0.3,residential,25 mph
1469359719,61323062,0,0.102,1.98,0.21,secondary,25 mph
1469359719,1469359670,0,0.008,2.36,0.02,secondary,25 mph
1480173294,61322336,0,0.064,2.04,0.14,residential,unknown
1525023004,1220628101,0,0.079,1.0,0.14,residential,25 mph
1530477577,61330310,0,0.011,3.06,0.03,tertiary,unknown
1530477577,61321774,0,0.173,3.28,0.43,trunk,30 mph
1530477577,9137933774,0,0.108,1.79,0.22,residential,unknown
1548095784,61318627,0,0.012,3.22,0.03,secondary,20 mph
1548095784,61327169,0,0.138,3.05,0.33,secondary,20 mph
1548095784,2742829796,0,0.061,1.61,0.12,residential,25 mph
1572160627,61318453,0,0.047,1.49,0.09,residential,unknown
1636232447,1092645789,0,0.049,3.33,0.12,trunk,unknown
1636232447,4173900795,0,0.014,3.61,0.04,trunk,unknown
1705790246,61321593,0,0.036,2.69,0.08,secondary,25 mph
1705790246,568123402,0,0.022,3.32,0.06,secondary,25 mph
1708499172,1708499291,0,0.11,2.09,0.23,residential,25 mph
1708499172,61325439,0,0.056,2.78,0.13,secondary,25 mph
1708499172,61324445,0,0.065,1.51,0.13,secondary,25 mph
1708499291,1708499361,0,0.034,1.73,0.07,residential,25 mph
1708499361,1708499291,0,0.011,1.56,0.02,residential,25 mph
1708499361,61324458,0,0.05,2.25,0.11,residential,25 mph
1722449464,61328085,0,0.116,2.0,0.24,residential,20 mph
1722449464,1722449465,0,0.041,2.83,0.1,residential,25 mph
1722449465,1722449464,0,0.041,1.39,0.08,residential,25 mph
1797776954,61321060,0,0.334,2.25,0.73,unclassified,unknown
1839951958,61329199,0,0.12,2.84,0.28,primary,20 mph
1839951958,61321986,0,0.074,2.34,0.16,primary,20 mph
1839951959,1839951958,0,0.053,4.53,0.15,primary,20 mph
1881894609,61323090,0,0.055,1.57,0.11,residential,25 mph
1881894769,61322508,0,0.07,1.69,0.14,residential,25 mph
1986708487,568219843,0,0.049,2.88,0.12,trunk_link,35 mph
1986708487,61283293,0,0.027,2.96,0.07,trunk,35 mph
1986708490,7579360324,0,0.01,2.13,0.02,primary,25 mph
1986708490,61326145,0,0.213,1.77,0.43,trunk_link,35 mph
1986708490,11749322588,0,0.021,3.67,0.05,primary,30 mph
2014367508,61318175,0,0.132,2.81,0.31,secondary,20 mph
2014367508,11704524803,0,0.111,3.04,0.27,tertiary,20 mph
2049832619,61325608,0,0.035,2.82,0.08,primary,20 mph
2103426786,61324492,0,0.026,2.06,0.06,busway,unknown
2103426786,2103426786,0,0.819,1.86,1.69,busway,unknown
2322627266,61318480,0,0.009,2.26,0.02,residential,20 mph
2322627266,61323417,0,0.093,2.45,0.21,residential,25 mph
2338815692,61318532,0,0.022,2.02,0.05,secondary,20 mph
2338815692,61318535,0,0.06,2.42,0.13,primary,25 mph
2396898923,3622695526,0,0.307,3.03,0.74,primary,25 mph
2472342376,4978327603,0,0.039,2.36,0.09,trunk,25 mph
2472342376,276252929,0,0.462,3.4,1.17,trunk,25 mph
2559934204,8729939587,0,0.129,2.09,0.28,primary,20 mph
2559934204,61329142,0,0.23,2.92,0.55,secondary,25 mph
2559968283,2562494270,0,0.095,2.49,0.21,residential,20 mph
2559968283,2559968303,0,0.108,3.62,0.28,primary,25 mph
2559968287,2559968299,0,0.01,1.0,0.02,residential,25 mph
2559968287,2559968298,0,0.097,3.58,0.25,primary,25 mph
2559968287,2562522840,0,0.078,1.06,0.14,residential,25 mph
2559968298,2559968303,0,0.009,2.39,0.02,residential,25 mph
2559968298,2559968311,0,0.101,4.73,0.3,primary,25 mph
2559968298,5617765740,0,0.183,1.86,0.38,residential,25 mph
2559968299,2559968287,0,0.01,2.63,0.02,residential,25 mph
2559968299,3306934506,0,0.06,3.32,0.15,primary,25 mph
2559968303,2559968298,0,0.009,1.51,0.02,residential,25 mph
2559968303,2562504741,0,0.087,1.85,0.18,residential,20 mph
2559968303,2559968299,0,0.094,3.75,0.25,primary,25 mph
2559968311,61327517,0,0.092,3.5,0.24,primary,25 mph
2559968311,2559968283,0,0.011,2.67,0.03,residential,25 mph
2559968314,2559968283,0,0.048,2.74,0.11,primary,25 mph
2562483347,2562483349,0,0.116,3.01,0.28,tertiary,20 mph
2562483347,61321817,0,0.539,2.21,1.17,tertiary,"['20 mph', '25 mph']"
2562483349,2562483347,0,0.116,2.86,0.27,tertiary,20 mph
2562483349,2562509782,0,0.156,1.54,0.31,residential,20 mph
2562483349,2562483350,0,0.08,2.23,0.17,tertiary,20 mph
2562483350,2559968311,0,0.277,1.25,0.52,residential,20 mph
2562483350,61323750,0,0.111,3.11,0.27,tertiary,20 mph
2562483350,2562483349,0,0.08,2.53,0.18,tertiary,20 mph
2562486744,2562483350,0,0.108,1.68,0.22,residential,20 mph
2562486744,2562512830,0,0.057,2.65,0.13,residential,25 mph
2562486744,2562509782,0,0.114,1.32,0.22,residential,20 mph
2562494269,61321083,0,0.092,1.74,0.19,residential,20 mph
2562494270,2562494269,0,0.089,1.53,0.17,residential,20 mph
2562494270,2562500145,0,0.111,1.22,0.21,residential,20 mph
2562495462,61330284,0,0.07,2.02,0.15,residential,20 mph
2562495462,2562497994,0,0.058,1.0,0.1,residential,"['20 mph', '25 mph']"
2562497994,2562495462,0,0.058,1.86,0.12,residential,"['20 mph', '25 mph']"
2562500145,2562504738,0,0.077,1.93,0.16,residential,20 mph
2562500145,2562504741,0,0.009,2.75,0.02,residential,20 mph
2562504735,2559968299,0,0.131,1.0,0.24,residential,20 mph
2562504735,2562504737,0,0.081,2.18,0.17,residential,20 mph
2562504737,2562504738,0,0.009,2.26,0.02,residential,20 mph
2562504737,2562504741,0,0.078,2.22,0.17,residential,20 mph
2562504737,2562504735,0,0.081,2.39,0.18,residential,20 mph
2562504738,2562504737,0,0.009,1.79,0.02,residential,20 mph
2562504738,12138790517,0,0.027,2.02,0.06,residential,25 mph
2562504741,2559968303,0,0.087,1.7,0.18,residential,20 mph
2562504741,2562500145,0,0.009,1.08,0.02,residential,20 mph
2562509782,61323601,0,0.085,1.35,0.16,residential,20 mph
2562509782,61323727,0,0.268,1.03,0.49,residential,20 mph
2562509782,2562486744,0,0.114,2.62,0.26,residential,20 mph
2562512830,2562486744,0,0.057,1.35,0.11,residential,25 mph
2562522840,2562483347,0,0.199,1.61,0.39,residential,20 mph
2562522840,2559968287,0,0.078,1.0,0.14,residential,25 mph
2562528671,61333938,0,0.007,1.0,0.01,residential,20 mph
2562528671,61323765,0,0.159,2.37,0.35,residential,20 mph
2562528671,61318470,0,0.09,1.38,0.17,residential,20 mph
2631437818,61324449,0,0.1,1.78,0.2,residential,20 mph
2654864207,61328794,0,0.007,2.53,0.02,primary,unknown
2654864207,61321607,0,0.114,1.0,0.21,residential,20 mph
2657882665,61324059,0,0.008,1.49,0.02,residential,20 mph
2657882665,61324061,0,0.093,1.13,0.17,residential,20 mph
2657882665,2657882666,0,0.084,2.61,0.19,tertiary,unknown
2657882666,61331916,0,0.221,3.78,0.58,primary,unknown
2657882666,61324059,0,0.083,3.05,0.2,tertiary,unknown
2657882666,941834416,0,0.042,3.06,0.1,primary,unknown
2657882686,61331916,0,0.102,2.24,0.22,residential,20 mph
2657911026,61332795,0,0.034,1.19,0.06,residential,unknown
2657922586,7045500437,0,0.002,3.93,0.01,primary,unknown
2657922586,61317705,0,0.178,1.46,0.34,residential,20 mph
2657922586,61324829,0,0.113,4.34,0.32,primary,unknown
2666089449,12552950452,0,0.28,4.25,0.78,trunk,40 mph
2675243995,61318467,0,0.031,3.37,0.08,tertiary,20 mph
2676333871,61323347,0,0.085,1.3,0.16,residential,20 mph
2676333871,11729769539,0,0.07,2.31,0.15,tertiary,20 mph
2709309384,61322401,0,0.01,1.0,0.02,primary_link,unknown
2709309384,61324183,0,0.056,4.1,0.15,primary,unknown
2742713339,61283373,0,0.057,2.05,0.12,unclassified,unknown
2742829796,1548095784,0,0.061,2.02,0.13,residential,25 mph
2764945127,61327320,0,0.082,2.37,0.18,residential,25 mph
2918219392,61321968,0,0.104,2.0,0.22,motorway_link,unknown
2918219392,61327504,0,0.094,3.58,0.24,trunk,unknown
3164747603,61332730,0,0.014,3.11,0.03,primary,unknown
3164747603,61322421,0,0.009,1.06,0.02,residential,unknown
3306934506,5645093170,0,0.188,3.06,0.45,primary,25 mph
3306934506,61324087,0,0.188,1.54,0.37,residential,25 mph
3401235867,1418826592,0,0.005,3.02,0.01,trunk,25 mph
3401235868,634899420,0,0.008,4.15,0.02,trunk,unknown
3401235869,634899414,0,0.009,3.04,0.02,trunk,unknown
3401235870,61322089,0,0.005,3.13,0.01,trunk,25 mph
3403172498,61328175,0,0.013,3.26,0.03,trunk,25 mph
3403172499,4978327603,0,0.256,4.16,0.7,trunk,25 mph
3403172499,4978289961,0,0.086,3.11,0.21,trunk,25 mph
3417564301,61322751,0,0.023,3.51,0.06,tertiary,25 mph
3417564301,3417564306,0,0.012,2.33,0.03,tertiary,unknown
3452126837,61324264,0,0.007,2.56,0.02,secondary,25 mph
3452126837,61324405,0,0.073,1.79,0.15,residential,25 mph
3452126837,61324314,0,0.077,3.05,0.19,secondary,25 mph
3464484759,11011483244,0,0.051,4.08,0.14,primary,20 mph
3603121554,61326788,0,0.093,2.1,0.2,secondary,20 mph
3603121554,61329201,0,0.042,2.9,0.1,secondary,20 mph
3603121554,2338815692,0,0.013,3.59,0.03,primary,25 mph
