from_node,to_node,edge_key,distance_km,traffic_weight,travel_time_min,highway_type,maxspeed
2228225832,2228225838,0,0.019,2.77,0.04,residential,unknown
2228225833,2228225835,0,0.017,1.58,0.03,residential,unknown
2228225833,2228225829,0,0.02,1.66,0.04,residential,unknown
2228225833,7485482935,0,0.02,1.93,0.04,residential,unknown
2228225835,2228225838,0,0.02,1.59,0.04,residential,unknown
2228225835,2228225833,0,0.017,1.56,0.03,residential,unknown
2228225835,2228225830,0,0.018,1.9,0.04,residential,unknown
2228225837,10055294843,0,0.047,1.4,0.09,residential,unknown
2228225837,2228225829,0,0.021,1.9,0.04,residential,unknown
2228225837,10055294845,0,0.065,2.31,0.14,residential,unknown
2228225838,7485482936,0,0.016,1.5,0.03,residential,unknown
2228225838,2228225835,0,0.02,2.84,0.05,residential,unknown
2228225838,2228225832,0,0.019,2.06,0.04,residential,unknown
2228225842,10055294842,0,0.047,1.25,0.09,residential,unknown
2228225842,7485482936,0,0.017,1.91,0.04,residential,unknown
2228225842,7485482935,0,0.02,2.41,0.04,residential,unknown
2228225843,2228225847,0,0.005,1.83,0.01,residential,unknown
2228225843,10173339067,0,0.02,2.07,0.04,residential,unknown
2228225843,3740962130,0,0.026,1.77,0.05,residential,unknown
2228225847,2228225843,0,0.005,2.01,0.01,residential,unknown
2228225847,2228225848,0,0.019,2.52,0.04,residential,unknown
2228225848,2228225847,0,0.019,2.2,0.04,residential,unknown
2228225848,2228225849,0,0.02,1.47,0.04,residential,unknown
2228225848,10055294845,0,0.023,2.04,0.05,residential,unknown
2228225849,2228225848,0,0.02,1.0,0.04,residential,unknown
2228225849,2228225851,0,0.02,1.61,0.04,residential,unknown
2228225849,10055294843,0,0.02,1.9,0.04,residential,unknown
2228225851,2228225849,0,0.02,1.15,0.04,residential,unknown
2228225851,2228225852,0,0.019,1.57,0.04,residential,unknown
2228225851,10108362746,0,0.021,2.41,0.05,residential,unknown
2228225852,2228225851,0,0.019,1.5,0.04,residential,unknown
2228225852,459782085,0,0.021,2.3,0.05,residential,unknown
2228225852,10055294842,0,0.022,1.29,0.04,residential,unknown
2228517315,309593860,0,0.05,1.26,0.09,residential,unknown
2228517315,308917326,0,0.055,3.41,0.14,tertiary,unknown
2228517315,265525611,0,0.116,2.62,0.26,tertiary,unknown
2415950870,10153788538,0,0.031,1.0,0.06,residential,unknown
2526076436,929252941,0,0.043,1.81,0.09,residential,unknown
2526076436,2228225787,0,0.03,1.76,0.06,residential,unknown
2526076436,7089555213,0,0.03,1.0,0.05,residential,unknown
2746550985,5960671739,0,0.011,2.48,0.03,residential,unknown
2746550985,6137597661,0,0.214,3.96,0.57,primary,unknown
3143852515,3145130518,0,0.034,2.56,0.08,residential,unknown
3143852515,3145130516,0,0.044,1.0,0.08,residential,unknown
3143852516,3145130511,0,0.061,1.65,0.12,residential,unknown
3143852516,305145664,0,0.095,2.26,0.21,residential,unknown
3145130511,3143852516,0,0.061,1.98,0.13,residential,unknown
3145130511,3145130518,0,0.045,2.44,0.1,residential,unknown
3145130516,3143852515,0,0.044,2.51,0.1,residential,unknown
3145130516,3145130520,0,0.048,2.45,0.11,residential,unknown
3145130518,3145130511,0,0.045,1.92,0.09,residential,unknown
3145130518,3143852515,0,0.034,1.8,0.07,residential,unknown
3145130520,3145130516,0,0.048,2.97,0.11,residential,unknown
3145130520,443224551,0,0.053,1.61,0.11,residential,unknown
3145158634,363191257,0,0.063,1.58,0.12,residential,unknown
3145158634,11493846392,0,0.098,3.0,0.24,secondary,unknown
3145158641,443224552,0,0.031,1.08,0.06,residential,unknown
3145158641,443224551,0,0.038,1.26,0.07,residential,unknown
3149542148,3158788648,0,0.033,2.87,0.08,residential,unknown
3149542148,3158788647,0,0.033,1.94,0.07,residential,unknown
3149542148,3149542150,0,0.145,1.92,0.3,residential,unknown
3149542150,13164836647,0,0.006,1.49,0.01,residential,unknown
3149542150,6143995415,0,0.01,1.64,0.02,residential,unknown
3149542150,3149542148,0,0.145,1.0,0.26,residential,unknown
3149542154,3149542155,0,0.067,1.65,0.13,residential,unknown
3149542155,7265869848,0,0.018,1.57,0.04,residential,unknown
3149542155,3149542154,0,0.067,1.33,0.13,residential,unknown
3149542155,1469644287,0,0.031,1.68,0.06,residential,unknown
3149542156,1620346627,0,0.088,2.88,0.21,tertiary,unknown
3149542156,3149542157,0,0.035,1.54,0.07,residential,unknown
3149542156,5389407313,0,0.098,1.86,0.2,tertiary,unknown
3149542157,3158788643,0,0.087,1.6,0.17,residential,unknown
3149542157,3149542156,0,0.035,1.76,0.07,residential,unknown
3149542157,7265869857,0,0.033,2.38,0.07,residential,unknown
3158788643,7265869852,0,0.032,2.37,0.07,residential,unknown
3158788643,3149542157,0,0.087,1.4,0.17,residential,unknown
3158788643,1620346627,0,0.065,1.88,0.13,residential,unknown
3158788647,1430679862,0,0.018,2.02,0.04,residential,unknown
3158788647,3158788655,0,0.019,2.19,0.04,residential,unknown
3158788647,3149542148,0,0.033,2.27,0.07,residential,unknown
3158788648,7265869852,0,0.059,2.28,0.13,residential,unknown
3158788648,3149542148,0,0.033,1.85,0.07,residential,unknown
3158788648,6143995412,0,0.144,1.0,0.26,residential,unknown
3158788651,1469644226,0,0.131,1.0,0.24,residential,unknown
3158788651,3161118524,0,0.177,1.64,0.35,residential,unknown
3158788651,1469644287,0,0.123,1.0,0.22,residential,unknown
3158788655,3158788647,0,0.019,1.27,0.03,residential,unknown
3158788655,10153757207,0,0.018,1.95,0.04,residential,unknown
3158788655,7265869853,0,0.043,2.37,0.09,residential,unknown
3161118524,3158788651,0,0.177,1.0,0.32,residential,unknown
3379605044,309593180,0,0.023,2.02,0.05,residential,unknown
3379605044,309593333,0,0.037,2.54,0.08,residential,unknown
3379605044,3379605045,0,0.174,2.1,0.37,residential,unknown
3379605045,309593316,0,0.026,1.0,0.05,residential,unknown
3379605045,309593337,0,0.03,1.0,0.05,residential,unknown
3379605045,3379605044,0,0.174,1.54,0.34,residential,unknown
3399067464,301350890,0,0.008,2.28,0.02,tertiary,unknown
3399067464,309593253,0,0.073,2.31,0.16,residential,unknown
3399683411,6454722371,0,0.037,2.12,0.08,residential,unknown
3399683411,3399683420,0,0.057,1.9,0.12,residential,unknown
3399683411,3399683426,0,0.046,1.73,0.09,residential,unknown
3399683413,3684965843,0,0.054,1.86,0.11,residential,unknown
3399683420,10862212870,0,0.035,1.83,0.07,residential,unknown
3399683420,3399683429,0,0.032,2.43,0.07,residential,unknown
3399683420,3399683411,0,0.057,1.83,0.12,residential,unknown
3399683425,10848036381,0,0.018,1.67,0.04,residential,unknown
3399683425,6311451942,0,0.03,2.03,0.06,residential,unknown
3399683425,6311451945,0,0.051,2.27,0.11,residential,unknown
3399683426,3399683411,0,0.046,1.49,0.09,residential,unknown
3399683429,3399683420,0,0.032,1.0,0.06,residential,unknown
3399683429,10848036380,0,0.047,2.05,0.1,residential,unknown
3399683429,6311451942,0,0.038,1.0,0.07,residential,unknown
3399683430,3684965843,0,0.102,1.54,0.2,residential,unknown
3399683430,6017833816,0,0.148,2.47,0.33,secondary,unknown
3399683434,3399683438,0,0.032,1.95,0.07,residential,unknown
3399683434,3399683435,0,0.061,1.55,0.12,residential,unknown
3399683434,3684965843,0,0.032,2.11,0.07,residential,unknown
3399683435,3399683434,0,0.061,1.07,0.11,residential,unknown
3399683437,3399683438,0,0.1,1.73,0.2,residential,unknown
3399683438,3399683434,0,0.032,2.3,0.07,residential,unknown
3399683438,3399683437,0,0.1,1.25,0.19,residential,unknown
3399683438,3399683440,0,0.066,1.0,0.12,residential,unknown
3399683440,3399683438,0,0.066,1.59,0.13,residential,unknown
3452260835,3452278570,0,0.056,2.24,0.12,residential,unknown
3452260835,3452278578,0,0.021,1.15,0.04,residential,unknown
3452260835,305134771,0,0.026,2.4,0.06,residential,unknown
3452278570,3452260835,0,0.056,1.44,0.11,residential,unknown
3452278570,305145664,0,0.062,1.06,0.11,residential,unknown
3452278570,3452278573,0,0.084,1.87,0.17,residential,unknown
3452278572,260729385,0,0.091,2.46,0.2,secondary,unknown
3452278572,3452278573,0,0.03,2.08,0.06,residential,unknown
3452278573,3452278572,0,0.03,1.82,0.06,residential,unknown
3452278573,3452278570,0,0.084,1.01,0.15,residential,unknown
3452278573,3452278578,0,0.097,2.19,0.21,residential,unknown
3452278578,3452260835,0,0.021,2.12,0.05,residential,unknown
3452278578,260729385,0,0.029,1.0,0.05,residential,unknown
3452278578,3452278573,0,0.097,1.6,0.19,residential,unknown
3558446066,11493493806,0,0.037,2.3,0.08,residential,unknown
3683354538,363791776,0,0.01,2.58,0.02,residential,unknown
3683354538,2228225808,0,0.119,2.12,0.25,residential,unknown
3684937733,672579815,0,0.031,1.8,0.06,residential,unknown
3684937733,1781959096,0,0.03,1.0,0.05,residential,unknown
3684937733,7089555231,0,0.044,1.26,0.08,living_street,unknown
3684965843,3399683434,0,0.032,2.52,0.07,residential,unknown
3684965843,3399683430,0,0.102,2.44,0.23,residential,unknown
3684965843,3399683413,0,0.054,2.84,0.13,residential,unknown
3740957803,363191422,0,0.044,1.09,0.08,residential,unknown
3740957803,3145158634,0,0.167,3.28,0.42,secondary,unknown
3740957812,3740957813,0,0.008,1.38,0.02,residential,unknown
3740957812,309593316,0,0.047,2.12,0.1,residential,unknown
3740957812,1468540687,0,0.048,2.8,0.11,secondary,unknown
3740957813,3740957812,0,0.008,1.88,0.02,residential,unknown
3740957813,11493846394,0,0.157,2.62,0.36,secondary,unknown
3740957819,3740957820,0,0.097,2.36,0.21,secondary,unknown
3740957819,11012059864,0,0.118,2.58,0.27,residential,unknown
3740957820,3740957821,0,0.038,3.22,0.09,secondary,unknown
3740957820,960536079,0,0.2,2.83,0.47,residential,unknown
3740957821,61746221,0,0.008,2.05,0.02,residential,unknown
3740957821,7089555211,0,0.031,3.21,0.08,secondary,unknown
3740957821,7089555213,0,0.042,2.28,0.09,residential,unknown
3740957822,10055273099,0,0.062,1.05,0.11,residential,unknown
3740957822,3740957823,0,0.117,3.07,0.28,secondary,unknown
3740957823,10873245758,0,0.01,2.53,0.02,residential,unknown
3740957823,960530573,0,0.056,2.01,0.12,residential,unknown
3740957823,7485482934,0,0.103,2.92,0.24,secondary,unknown
3740962129,10173339067,0,0.024,1.31,0.05,residential,unknown
3740962129,2228225828,0,0.043,1.94,0.09,residential,unknown
3740962129,7485482934,0,0.008,2.23,0.02,residential,unknown
3740962130,61746218,0,0.015,1.0,0.03,residential,unknown
3740962130,2228225843,0,0.026,1.28,0.05,residential,unknown
3740962130,11853667889,0,0.073,3.26,0.18,secondary,unknown
3801688116,438069091,0,0.051,1.43,0.1,residential,unknown
3801688116,3801688120,0,0.246,3.34,0.62,secondary,unknown
3801688120,3801688122,0,0.136,3.5,0.35,secondary,unknown
3801688120,438069276,0,0.059,2.04,0.13,residential,unknown
3801688122,3801692781,0,0.089,2.79,0.21,secondary,unknown
3801688122,260729388,0,0.01,1.0,0.02,secondary_link,unknown
3801688122,438069277,0,0.052,1.0,0.09,residential,unknown
3801688124,438069279,0,0.06,1.56,0.12,residential,unknown
3801688124,3801700762,0,0.083,3.38,0.21,secondary,unknown
3801692755,6022021528,0,0.241,2.65,0.55,primary,unknown
3801692781,3801688124,0,0.037,2.63,0.08,secondary,unknown
3801692781,7200329607,0,0.009,1.55,0.02,secondary_link,unknown
3801692785,305091899,0,0.009,2.06,0.02,residential,unknown
3801692785,3801692786,0,0.095,2.03,0.2,secondary,unknown
3801692785,305092001,0,0.062,1.23,0.12,residential,unknown
3801692786,305091861,0,0.059,1.61,0.12,residential,unknown
3801692786,9797919703,0,0.186,3.2,0.46,secondary,unknown
3801695507,1759942777,0,0.046,2.52,0.1,secondary,unknown
3801695507,6454708692,0,0.081,1.9,0.17,residential,unknown
3801695511,1759942779,0,0.011,1.36,0.02,residential,unknown
3801695511,263227126,0,0.152,2.91,0.36,secondary,unknown
3801700762,11493493810,0,0.009,1.28,0.02,residential,unknown
3801700762,305092002,0,0.071,2.43,0.16,residential,unknown
3801700762,11892969976,0,0.055,3.41,0.14,secondary,unknown
3870651472,4032342306,0,0.01,1.55,0.02,residential,unknown
4032342086,11098695097,0,0.085,1.0,0.15,residential,unknown
4032342086,7331215088,0,0.155,2.31,0.34,residential,unknown
4032342086,4032342087,0,0.061,2.3,0.13,residential,unknown
4032342087,4032342293,0,0.074,2.19,0.16,residential,unknown
4032342087,4032342086,0,0.061,1.0,0.11,residential,unknown
4032342087,4032342291,0,0.18,2.01,0.38,residential,unknown
4032342289,11098695097,0,0.007,1.53,0.01,residential,unknown
4032342289,4032342306,0,0.221,1.0,0.4,residential,unknown
4032342289,6131812598,0,0.235,1.94,0.49,residential,unknown
4032342291,4032342087,0,0.18,1.42,0.35,residential,unknown
4032342291,305145987,0,0.012,1.8,0.02,residential,unknown
4032342291,305145664,0,0.048,1.49,0.09,residential,unknown
4032342292,4032342304,0,0.14,1.76,0.28,residential,unknown
4032342292,11098695097,0,0.046,1.32,0.09,residential,unknown
4032342292,4032342293,0,0.012,2.14,0.03,residential,unknown
4032342293,4032342087,0,0.074,2.65,0.17,residential,unknown
4032342293,4032342292,0,0.012,1.55,0.02,residential,unknown
4032342293,4032342295,0,0.031,2.18,0.07,residential,unknown
4032342295,4032342305,0,0.139,2.11,0.3,residential,unknown
4032342295,4032342297,0,0.051,1.75,0.1,residential,unknown
4032342295,4032342293,0,0.031,2.13,0.07,residential,unknown
4032342297,1770490851,0,0.079,1.48,0.15,residential,unknown
4032342297,4032342295,0,0.051,2.04,0.11,residential,unknown
4032342297,4032342299,0,0.105,1.58,0.21,residential,unknown
4032342298,4032342303,0,0.053,1.59,0.11,residential,unknown
4032342299,4032342297,0,0.105,1.69,0.21,residential,unknown
4032342299,4032342300,0,0.016,1.0,0.03,residential,unknown
4032342299,305145987,0,0.064,1.0,0.12,residential,unknown
4032342300,4032342299,0,0.016,2.52,0.04,residential,unknown
4032342300,1770490845,0,0.027,2.18,0.06,residential,unknown
4032342300,1770490851,0,0.187,1.21,0.35,residential,unknown
4032342301,4032342303,0,0.007,2.95,0.02,residential,unknown
4032342303,4032342298,0,0.053,1.61,0.11,residential,unknown
4032342303,4032342301,0,0.007,1.92,0.02,residential,unknown
4032342303,4032342304,0,0.025,1.59,0.05,residential,unknown
4032342304,4032342292,0,0.14,1.72,0.28,residential,unknown
4032342304,4032342303,0,0.025,2.43,0.06,residential,unknown
4032342304,4032342305,0,0.041,1.07,0.07,residential,unknown
4032342305,4032342295,0,0.139,2.07,0.29,residential,unknown
4032342305,4032342304,0,0.041,1.0,0.07,residential,unknown
4032342305,4032342309,0,0.048,1.0,0.09,residential,unknown
4032342306,3870651472,0,0.01,2.29,0.02,residential,unknown
4032342306,1770490835,0,0.148,1.0,0.27,residential,unknown
4032342306,4032342289,0,0.221,1.0,0.4,residential,unknown
4032342309,1770490851,0,0.058,1.12,0.11,residential,unknown
4032342309,1770490835,0,0.058,1.0,0.1,residential,unknown
4032342309,4032342305,0,0.048,1.77,0.1,residential,unknown
4267702357,4267702358,0,0.063,1.7,0.13,residential,unknown
4267702358,11017412096,0,0.014,3.05,0.03,residential,unknown
4267702358,4267702363,0,0.03,1.53,0.06,residential,unknown
4267702358,4267702357,0,0.063,2.2,0.14,residential,unknown
4267702363,4267702358,0,0.03,2.93,0.07,residential,unknown
4267702363,308917473,0,0.074,1.12,0.14,residential,unknown
4267702363,11017447792,0,0.11,1.46,0.21,residential,unknown
4282466478,11021742662,0,0.014,1.32,0.03,residential,unknown
4282466478,9363518172,0,0.155,1.55,0.3,residential,unknown
4282466478,4282466482,0,0.117,1.82,0.24,residential,unknown
4282466482,4282466478,0,0.117,2.06,0.25,residential,unknown
4464082677,308917132,0,0.088,2.47,0.2,residential,unknown
4464082677,1759977210,0,0.207,2.89,0.49,tertiary,unknown
4533883479,1469644231,0,0.01,2.48,0.02,tertiary,30
4533883479,1759977212,0,0.09,2.29,0.2,tertiary,unknown
4533883479,3801695507,0,0.054,2.87,0.13,secondary,unknown
4533883485,956034560,0,0.167,1.68,0.34,residential,unknown
4533883485,1759977210,0,0.374,2.25,0.81,tertiary,unknown
4761188838,2746550985,0,0.278,2.67,0.64,primary,unknown
4803435047,363232741,0,0.016,1.35,0.03,residential,unknown
4803435047,6528479946,0,0.013,1.03,0.02,residential,unknown
4803435047,672579817,0,0.058,2.05,0.12,residential,unknown
4803681190,4803681191,0,0.134,1.64,0.27,residential,unknown
4803681190,4803681193,0,0.036,1.83,0.07,residential,unknown
4803681190,4803681199,0,0.035,2.48,0.08,residential,unknown
4803681191,4803681190,0,0.134,1.58,0.26,residential,unknown
4803681191,4803681196,0,0.036,1.36,0.07,residential,unknown
4803681191,4803681192,0,0.033,1.8,0.07,residential,unknown
4803681192,4803681193,0,0.128,1.28,0.24,residential,unknown
4803681192,4803681191,0,0.033,1.0,0.06,residential,unknown
4803681192,4803681195,0,0.036,2.39,0.08,residential,unknown
4803681193,4803681192,0,0.128,1.8,0.26,residential,unknown
4803681193,4803681194,0,0.034,1.53,0.07,residential,unknown
4803681193,4803681190,0,0.036,1.37,0.07,residential,unknown
4803681194,4803681195,0,0.121,1.5,0.24,residential,unknown
4803681194,4803681198,0,0.037,1.65,0.07,residential,unknown
4803681194,4803681193,0,0.034,1.22,0.06,residential,unknown
4803681195,4803681194,0,0.121,1.8,0.25,residential,unknown
4803681195,4803681192,0,0.036,1.47,0.07,residential,unknown
4803681195,4803681197,0,0.039,2.46,0.09,residential,unknown
4803681196,4803681199,0,0.141,1.49,0.27,residential,unknown
4803681196,306580353,0,0.041,1.44,0.08,residential,unknown
4803681196,4803681191,0,0.036,1.98,0.08,residential,unknown
4803681197,12174885781,0,0.015,2.64,0.03,residential,unknown
4803681197,306580384,0,0.052,2.19,0.11,residential,unknown
4803681197,4803681195,0,0.039,2.42,0.09,residential,unknown
4803681198,4803681194,0,0.037,2.64,0.08,residential,unknown
4803681198,306580382,0,0.185,2.11,0.39,residential,unknown
4803681198,12174885781,0,0.099,1.7,0.2,residential,unknown
4803681199,306580382,0,0.044,1.79,0.09,residential,unknown
4803681199,4803681196,0,0.141,1.6,0.28,residential,unknown
4803681199,4803681190,0,0.035,1.85,0.07,residential,unknown
5281243701,5281244855,0,0.011,1.49,0.02,residential,unknown
5281243701,5281243702,0,0.076,1.2,0.14,residential,unknown
5281243701,363232735,0,0.042,1.28,0.08,residential,unknown
5281243702,2228225793,0,0.038,1.74,0.08,residential,unknown
5281243702,2228225787,0,0.059,1.95,0.12,residential,unknown
5281243702,5281243701,0,0.076,2.05,0.16,residential,unknown
5281244855,5281243701,0,0.011,1.0,0.02,residential,unknown
5281244855,2228225784,0,0.041,1.48,0.08,residential,unknown
5281244855,672579830,0,0.063,1.54,0.12,residential,unknown
5388494827,1430679862,0,0.027,1.19,0.05,residential,unknown
5388494827,1469644287,0,0.048,1.65,0.1,residential,unknown
5388494827,5388494833,0,0.252,2.41,0.56,residential,unknown
5388494833,5388494827,0,0.252,1.71,0.51,residential,unknown
5388494833,1469644226,0,0.052,4.2,0.14,primary,unknown
5389407313,5389437909,0,0.131,2.06,0.28,tertiary,unknown
5389407313,3149542156,0,0.098,2.77,0.23,tertiary,unknown
5389407313,5389407314,0,0.049,2.2,0.11,residential,unknown
5389407314,305144294,0,0.153,1.0,0.27,residential,unknown
5389407314,5389407315,0,0.054,1.07,0.1,residential,unknown
5389407314,305134881,0,0.169,1.12,0.31,residential,unknown
5389407314,5389407313,0,0.049,1.37,0.09,residential,unknown
5389407315,305144566,0,0.079,1.96,0.17,residential,unknown
5389407315,305144299,0,0.116,2.47,0.26,residential,unknown
5389407315,5389407314,0,0.054,1.53,0.11,residential,unknown
5389437908,5389437909,0,0.031,1.82,0.06,residential,unknown
5389437909,5389407313,0,0.131,3.76,0.34,tertiary,unknown
5389437909,5389437911,0,0.022,2.59,0.05,tertiary,unknown
5389437909,5389437908,0,0.031,1.87,0.06,residential,unknown
5389437911,5389437909,0,0.022,1.88,0.05,tertiary,unknown
5389437911,5389437913,0,0.026,2.39,0.06,tertiary,unknown
5389437911,11918065896,0,0.066,1.24,0.12,residential,unknown
5389437912,5389437913,0,0.04,1.11,0.07,residential,unknown
5389437913,5389437911,0,0.026,2.83,0.06,tertiary,unknown
5389437913,5389437912,0,0.04,2.07,0.09,residential,unknown
5389437913,5389437926,0,0.054,3.33,0.14,tertiary,unknown
5389437914,5389437915,0,0.041,1.87,0.08,residential,unknown
5389437915,5389437914,0,0.041,2.44,0.09,residential,unknown
5389437915,5389437913,0,0.025,2.64,0.06,tertiary,unknown
5389437918,5389437919,0,0.067,1.0,0.12,residential,unknown
5389437919,5389437918,0,0.067,1.4,0.13,residential,unknown
5389437919,5389437915,0,0.047,1.31,0.09,tertiary,unknown
5389437920,5389437921,0,0.077,2.24,0.17,residential,unknown
5389437921,5389437919,0,0.026,2.15,0.06,tertiary,unknown
5389437921,5389437920,0,0.077,1.71,0.15,residential,unknown
5389437922,5389437923,0,0.085,2.52,0.19,residential,unknown
5389437923,5389437921,0,0.023,2.32,0.05,tertiary,unknown
5389437923,5389437922,0,0.085,1.71,0.17,residential,unknown
5389437926,5389437927,0,0.083,3.09,0.2,tertiary,unknown
5389437926,305134843,0,0.057,2.01,0.12,residential,unknown
5389437927,305144537,0,0.32,2.65,0.73,residential,unknown
5389437927,10284348020,0,0.038,2.48,0.09,tertiary,unknown
5389442282,308917360,0,0.089,1.66,0.18,residential,unknown
5389442283,11395457761,0,0.059,1.37,0.11,residential,unknown
5389442283,308917360,0,0.057,2.34,0.12,residential,unknown
5389442283,7485482932,0,0.062,1.1,0.11,residential,unknown
5389451392,309593068,0,0.067,1.92,0.14,tertiary,unknown
5389451392,309593063,0,0.039,3.31,0.1,tertiary,unknown
5395545375,6528482683,0,0.045,2.15,0.1,residential,unknown
5395545375,6528482681,0,0.033,1.48,0.06,residential,unknown
5395545375,303931703,0,0.046,1.88,0.09,residential,unknown
5395545376,6528482683,0,0.038,1.99,0.08,residential,unknown
5395545376,6528482684,0,0.066,2.71,0.15,residential,unknown
5395545376,6528482685,0,0.091,2.57,0.21,residential,unknown
5431786084,309592695,0,0.045,2.25,0.1,tertiary,unknown
5431786084,308917649,0,0.052,1.68,0.11,residential,20
5431786084,303931711,0,0.027,2.82,0.06,tertiary,unknown
5586382485,1761893926,0,0.07,3.12,0.17,secondary,unknown
5586382485,11017415671,0,0.007,1.7,0.01,residential,unknown
5942550426,11494201269,0,0.037,2.8,0.09,primary,unknown
5960671738,1070361777,0,0.066,2.97,0.16,tertiary,unknown
5960671738,305091596,0,0.057,1.47,0.11,residential,unknown
5960671739,305091088,0,0.085,2.24,0.18,residential,unknown
5960671739,2746550985,0,0.011,1.49,0.02,residential,unknown
5960671739,1070361741,0,0.211,3.12,0.52,tertiary,unknown
5960671740,4761188838,0,0.009,4.83,0.03,primary,unknown
5960671740,5960671738,0,0.155,2.62,0.36,tertiary,unknown
6017833813,9797919703,0,0.009,4.24,0.02,primary,unknown
6017833813,303931703,0,0.067,2.34,0.15,secondary,unknown
6017833815,6017833816,0,0.009,3.71,0.02,primary,unknown
6017833815,3740957803,0,0.053,1.86,0.11,secondary,unknown
6017833816,6017833813,0,0.012,3.0,0.03,secondary,unknown
6022021528,5942550426,0,0.01,3.65,0.03,primary,unknown
6022021528,4533883479,0,0.014,3.17,0.03,secondary,unknown
6065186790,6065186795,0,0.034,1.88,0.07,residential,unknown
6065186790,443224576,0,0.043,1.24,0.08,residential,unknown
6065186790,6065186792,0,0.076,1.84,0.16,residential,unknown
6065186792,305092002,0,0.033,1.05,0.06,residential,unknown
6065186792,6065186796,0,0.034,1.89,0.07,residential,unknown
6065186792,6065186790,0,0.076,2.13,0.16,residential,unknown
6065186795,443224577,0,0.036,1.97,0.08,residential,unknown
6065186795,6065186790,0,0.034,1.3,0.06,residential,unknown
6065186795,6065186796,0,0.082,1.25,0.15,residential,unknown
6065186796,6065186792,0,0.034,1.92,0.07,residential,unknown
6065186796,6065186795,0,0.082,1.65,0.16,residential,unknown
6065186796,438069279,0,0.028,1.78,0.06,residential,unknown
6096432316,306582445,0,0.055,2.04,0.12,residential,unknown
6096432316,6096432317,0,0.089,1.26,0.17,residential,20
6096432316,11017416950,0,0.059,1.25,0.11,residential,unknown
6096432317,11017416949,0,0.03,2.48,0.07,residential,unknown
6096432317,306582347,0,0.038,1.62,0.08,residential,unknown
6096432317,6096432316,0,0.089,1.87,0.18,residential,20
6131812595,6455354944,0,0.051,1.3,0.1,residential,unknown
6131812595,6131812598,0,0.028,1.0,0.05,residential,unknown
6131812595,7265869856,0,0.125,1.0,0.23,residential,unknown
6131812598,7265869861,0,0.099,1.39,0.19,residential,unknown
6131812598,6131812595,0,0.028,2.01,0.06,residential,unknown
6131812598,4032342289,0,0.235,1.23,0.44,residential,unknown
6132065477,303933199,0,0.069,1.09,0.13,residential,unknown
6132065477,1469644263,0,0.046,2.19,0.1,tertiary,30
6132065477,1469644231,0,0.321,3.35,0.8,tertiary,30
6137597661,6462712325,0,0.217,3.41,0.55,primary,unknown
6143995412,3158788648,0,0.144,1.38,0.28,residential,unknown
6143995412,13164836647,0,0.025,2.22,0.05,residential,unknown
6143995412,12153954916,0,0.04,1.67,0.08,residential,unknown
6143995415,3149542150,0,0.01,1.84,0.02,residential,unknown
6143995415,10211128784,0,0.037,2.36,0.08,residential,unknown
6143995415,7265869848,0,0.032,1.96,0.07,residential,unknown
6144129431,309593965,0,0.049,1.79,0.1,residential,unknown
6144129431,309593901,0,0.135,1.53,0.26,residential,unknown
6144129431,309593860,0,0.038,1.78,0.08,residential,unknown
6167907607,7265869862,0,0.072,1.95,0.15,residential,unknown
6196901133,672579840,0,0.026,1.48,0.05,residential,unknown
6196901133,363232737,0,0.028,2.13,0.06,residential,unknown
6196901133,672579836,0,0.068,2.21,0.15,residential,unknown
6278093122,3740957819,0,0.036,3.08,0.09,secondary,unknown
6278093122,11012059864,0,0.088,1.89,0.18,residential,unknown
6311451942,3399683425,0,0.03,1.52,0.06,residential,unknown
6311451942,3399683429,0,0.038,2.09,0.08,residential,unknown
6311451942,6311451945,0,0.08,1.89,0.16,residential,unknown
6311451943,6311451944,0,0.044,2.2,0.09,residential,unknown
6311451944,6311451943,0,0.044,1.0,0.08,residential,unknown
6311451944,6311451945,0,0.053,1.41,0.1,residential,unknown
6311451944,6528476366,0,0.069,1.19,0.13,residential,unknown
6311451945,6311451944,0,0.053,1.16,0.1,residential,unknown
6311451945,3399683425,0,0.051,1.11,0.09,residential,unknown
6311451945,6311451942,0,0.08,1.61,0.16,residential,unknown
6454708692,1759977212,0,0.065,1.82,0.13,residential,unknown
6454708692,1759942773,0,0.046,2.13,0.1,residential,unknown
6454708692,3801695507,0,0.081,2.37,0.18,residential,unknown
6454722370,3399683430,0,0.056,2.98,0.13,secondary,unknown
6454722370,6528476362,0,0.069,1.99,0.14,residential,unknown
6454722371,3399683411,0,0.037,2.16,0.08,residential,unknown
6454722371,6528476362,0,0.043,1.62,0.09,residential,unknown
6454722371,13161779354,0,0.021,1.6,0.04,residential,unknown
6455354941,6455354943,0,0.084,2.04,0.18,residential,unknown
6455354941,7331215092,0,0.202,1.65,0.4,residential,unknown
6455354941,7331215092,1,0.194,1.92,0.4,residential,unknown
6455354942,6455354943,0,0.182,2.82,0.43,residential,unknown
6455354942,6455354946,0,0.064,1.15,0.12,residential,unknown
6455354942,10153757205,0,0.032,1.57,0.06,residential,unknown
6455354942,7331215092,0,0.214,1.36,0.41,residential,unknown
6455354943,6455354941,0,0.084,2.26,0.18,residential,unknown
6455354943,6455354944,0,0.063,1.0,0.11,residential,unknown
6455354943,6455354942,0,0.182,1.24,0.34,residential,unknown
6455354944,6455354943,0,0.063,1.74,0.13,residential,unknown
