city,num_emergencies,trial,algorithm,objective,time_s,status,convergence_len
cambridge_ma,15,3,Elitist GA,10.934839476813316,1.134392261505127,ok,52
cambridge_ma,15,3,Adaptive GA,10.934839476813316,1.0949397087097168,ok,52
cambridge_ma,15,3,Hybrid GA,10.934839476813316,11.992376327514648,ok,52
cambridge_ma,20,1,Standard GA,11.66382877526754,0.6625959873199463,success,10
cambridge_ma,20,1,Elitist GA,14.579785969084421,1.2969298362731934,ok,52
cambridge_ma,20,1,Adaptive GA,14.579785969084421,1.4655537605285645,ok,52
cambridge_ma,20,1,Hybrid GA,14.579785969084421,29.093878269195557,ok,52
cambridge_ma,20,2,Standard GA,11.250637336504163,0.6145973205566406,success,10
cambridge_ma,20,2,Elitist GA,14.0632966706302,1.1922101974487305,ok,52
cambridge_ma,20,2,Adaptive GA,14.0632966706302,1.248762845993042,ok,52
cambridge_ma,20,2,Hybrid GA,14.0632966706302,28.134820222854614,ok,52
cambridge_ma,20,3,Standard GA,11.66382877526754,0.5905165672302246,success,10
cambridge_ma,20,3,Elitist GA,14.579785969084421,1.2246453762054443,ok,52
cambridge_ma,20,3,Adaptive GA,14.579785969084421,1.6048519611358643,ok,52
cambridge_ma,20,3,Hybrid GA,14.579785969084421,16.322245597839355,ok,52
cambridge_ma,25,1,Standard GA,14.579785969084424,0.3308448791503906,success,10
cambridge_ma,25,1,Elitist GA,17.745743162901302,0.7328228950500488,ok,52
cambridge_ma,25,1,Adaptive GA,17.745743162901302,0.8342180252075195,ok,52
cambridge_ma,25,1,Hybrid GA,17.745743162901302,25.998528480529785,ok,52
cambridge_ma,25,2,Standard GA,14.166594530321047,0.25679445266723633,success,10
cambridge_ma,25,2,Elitist GA,17.708243162901304,0.7673094272613525,ok,52
cambridge_ma,25,2,Adaptive GA,17.708243162901304,0.7153747081756592,ok,52
cambridge_ma,25,2,Hybrid GA,17.708243162901304,38.31884455680847,ok,52
cambridge_ma,25,3,Standard GA,14.579785969084424,0.6652815341949463,success,10
cambridge_ma,25,3,Elitist GA,18.224732461355526,1.2551472187042236,ok,52
cambridge_ma,25,3,Adaptive GA,18.224732461355526,1.2641627788543701,ok,52
cambridge_ma,25,3,Hybrid GA,18.224732461355526,51.49807357788086,ok,52
