city,num_emergencies,trial,algorithm,objective,time_s,status,convergence_len
bangalore_central,5,5,Standard GA,1.9338354505873112,0.040387868881225586,success,10
bangalore_central,5,5,Elitist GA,2.417294313234139,0.1363811492919922,ok,50
bangalore_central,5,5,Adaptive GA,2.417294313234139,0.1500380039215088,ok,50
bangalore_central,5,5,Hybrid GA,2.417294313234139,0.2541787624359131,ok,50
bangalore_central,5,6,Standard GA,1.9338354505873112,0.044161081314086914,success,10
bangalore_central,5,6,Elitist GA,2.417294313234139,0.1334238052368164,ok,50
bangalore_central,5,6,Adaptive GA,2.417294313234139,0.14188504219055176,ok,50
bangalore_central,5,6,Hybrid GA,2.417294313234139,0.24627447128295898,ok,50
bangalore_central,5,7,Standard GA,1.9338354505873112,0.05504608154296875,success,10
bangalore_central,5,7,Elitist GA,2.417294313234139,0.1815035343170166,ok,50
bangalore_central,5,7,Adaptive GA,2.417294313234139,0.17047882080078125,ok,50
bangalore_central,5,7,Hybrid GA,2.417294313234139,0.29250240325927734,ok,50
bangalore_central,5,8,Standard GA,1.9338354505873112,0.04661917686462402,success,10
bangalore_central,5,8,Elitist GA,2.417294313234139,0.1675572395324707,ok,50
bangalore_central,5,8,Adaptive GA,2.417294313234139,0.16068339347839355,ok,50
bangalore_central,5,8,Hybrid GA,2.417294313234139,0.30034351348876953,ok,50
bangalore_central,5,9,Standard GA,1.9338354505873112,0.08238983154296875,success,10
bangalore_central,5,9,Elitist GA,2.417294313234139,0.31553196907043457,ok,50
bangalore_central,5,9,Adaptive GA,2.417294313234139,0.310638427734375,ok,50
bangalore_central,5,9,Hybrid GA,2.417294313234139,0.4668283462524414,ok,50
bangalore_central,5,10,Standard GA,1.9338354505873112,0.07286548614501953,success,10
bangalore_central,5,10,Elitist GA,2.417294313234139,0.2580697536468506,ok,50
bangalore_central,5,10,Adaptive GA,2.417294313234139,0.20380878448486328,ok,50
bangalore_central,5,10,Hybrid GA,2.417294313234139,0.3459129333496094,ok,50
bangalore_central,10,1,Standard GA,3.8676709011746224,0.07182836532592773,success,10
bangalore_central,10,1,Elitist GA,4.834588626468277,0.258420467376709,ok,50
bangalore_central,10,1,Adaptive GA,4.834588626468277,0.2475111484527588,ok,50
bangalore_central,10,1,Hybrid GA,4.834588626468277,1.475329875946045,ok,50
bangalore_central,10,2,Standard GA,3.8676709011746224,0.05810689926147461,success,10
bangalore_central,10,2,Elitist GA,4.834588626468277,0.25239992141723633,ok,50
bangalore_central,10,2,Adaptive GA,4.834588626468277,0.23276710510253906,ok,50
bangalore_central,10,2,Hybrid GA,4.834588626468277,1.3445124626159668,ok,50
bangalore_central,10,3,Standard GA,3.8676709011746224,0.08112144470214844,success,10
bangalore_central,10,3,Elitist GA,4.834588626468277,0.5126214027404785,ok,50
bangalore_central,10,3,Adaptive GA,4.834588626468277,0.37302160263061523,ok,50
bangalore_central,10,3,Hybrid GA,4.834588626468277,1.8853943347930908,ok,50
bangalore_central,10,4,Standard GA,3.8676709011746224,0.11324453353881836,success,10
bangalore_central,10,4,Elitist GA,4.834588626468277,0.3968513011932373,ok,50
bangalore_central,10,4,Adaptive GA,4.834588626468277,0.3523879051208496,ok,50
bangalore_central,10,4,Hybrid GA,4.834588626468277,2.0417630672454834,ok,50
bangalore_central,10,5,Standard GA,3.8676709011746224,0.09090495109558105,success,10
bangalore_central,10,5,Elitist GA,4.834588626468277,0.39336395263671875,ok,50
bangalore_central,10,5,Adaptive GA,4.834588626468277,0.4184997081756592,ok,50
bangalore_central,10,5,Hybrid GA,4.834588626468277,1.3704538345336914,ok,50
bangalore_central,10,6,Standard GA,3.8676709011746224,0.05849766731262207,success,10
bangalore_central,10,6,Elitist GA,4.834588626468277,0.21703028678894043,ok,50
bangalore_central,10,6,Adaptive GA,4.834588626468277,0.21619153022766113,ok,50
bangalore_central,10,6,Hybrid GA,4.834588626468277,1.3996305465698242,ok,50
bangalore_central,10,7,Standard GA,3.8676709011746224,0.07795858383178711,success,10
bangalore_central,10,7,Elitist GA,4.834588626468277,0.30897092819213867,ok,50
bangalore_central,10,7,Adaptive GA,4.834588626468277,0.47432875633239746,ok,50
bangalore_central,10,7,Hybrid GA,4.834588626468277,1.4863994121551514,ok,50
bangalore_central,10,8,Standard GA,3.8676709011746224,0.0644838809967041,success,10
bangalore_central,10,8,Elitist GA,4.834588626468277,0.23868584632873535,ok,50
bangalore_central,10,8,Adaptive GA,4.834588626468277,0.3185999393463135,ok,50
bangalore_central,10,8,Hybrid GA,4.834588626468277,1.480288028717041,ok,50
bangalore_central,10,9,Standard GA,3.8676709011746224,0.07253670692443848,success,10
bangalore_central,10,9,Elitist GA,4.834588626468277,0.22251272201538086,ok,50
bangalore_central,10,9,Adaptive GA,4.834588626468277,0.24596524238586426,ok,50
bangalore_central,10,9,Hybrid GA,4.834588626468277,1.310375452041626,ok,50
bangalore_central,10,10,Standard GA,3.8676709011746224,0.07902169227600098,success,10
bangalore_central,10,10,Elitist GA,4.834588626468277,0.3174631595611572,ok,50
bangalore_central,10,10,Adaptive GA,4.834588626468277,0.2653510570526123,ok,50
bangalore_central,10,10,Hybrid GA,4.834588626468277,1.2254319190979004,ok,50
bangalore_central,15,1,Standard GA,5.801506351761935,0.1208045482635498,success,10
bangalore_central,15,1,Elitist GA,7.251882939702417,0.3647646903991699,ok,50
bangalore_central,15,1,Adaptive GA,7.251882939702417,0.27760744094848633,ok,50
bangalore_central,15,1,Hybrid GA,7.251882939702417,4.093120813369751,ok,50
bangalore_central,15,2,Standard GA,5.801506351761935,0.07193875312805176,success,10
bangalore_central,15,2,Elitist GA,7.251882939702417,0.310441255569458,ok,50
bangalore_central,15,2,Adaptive GA,7.251882939702417,0.30971860885620117,ok,50
bangalore_central,15,2,Hybrid GA,7.251882939702417,4.402860641479492,ok,50
bangalore_central,15,3,Standard GA,5.801506351761935,0.07969093322753906,success,10
bangalore_central,15,3,Elitist GA,7.251882939702417,0.46909093856811523,ok,50
bangalore_central,15,3,Adaptive GA,7.251882939702417,0.4038350582122803,ok,50
bangalore_central,15,3,Hybrid GA,7.251882939702417,3.911853075027466,ok,50
bangalore_central,15,4,Standard GA,5.801506351761935,0.07692766189575195,success,10
bangalore_central,15,4,Elitist GA,7.251882939702417,0.3136172294616699,ok,50
bangalore_central,15,4,Adaptive GA,7.251882939702417,0.41495800018310547,ok,50
bangalore_central,15,4,Hybrid GA,7.251882939702417,4.3990936279296875,ok,50
bangalore_central,15,5,Standard GA,5.801506351761935,0.08008122444152832,success,10
bangalore_central,15,5,Elitist GA,7.251882939702417,0.30382847785949707,ok,50
bangalore_central,15,5,Adaptive GA,7.251882939702417,0.40924954414367676,ok,50
bangalore_central,15,5,Hybrid GA,7.251882939702417,4.373201847076416,ok,50
bangalore_central,15,6,Standard GA,5.801506351761935,0.09507417678833008,success,10
bangalore_central,15,6,Elitist GA,7.251882939702417,0.34653687477111816,ok,50
bangalore_central,15,6,Adaptive GA,7.251882939702417,0.32212400436401367,ok,50
bangalore_central,15,6,Hybrid GA,7.251882939702417,4.205410718917847,ok,50
bangalore_central,15,7,Standard GA,5.801506351761935,0.10832977294921875,success,10
bangalore_central,15,7,Elitist GA,7.251882939702417,0.3949704170227051,ok,50
bangalore_central,15,7,Adaptive GA,7.251882939702417,0.5320289134979248,ok,50
bangalore_central,15,7,Hybrid GA,7.251882939702417,5.137720823287964,ok,50
bangalore_central,15,8,Standard GA,5.801506351761935,0.1297159194946289,success,10
bangalore_central,15,8,Elitist GA,7.251882939702417,0.48845410346984863,ok,50
bangalore_central,15,8,Adaptive GA,7.251882939702417,0.46465253829956055,ok,50
bangalore_central,15,8,Hybrid GA,7.251882939702417,4.380709648132324,ok,50
bangalore_central,15,9,Standard GA,5.801506351761935,0.13168692588806152,success,10
bangalore_central,15,9,Elitist GA,7.251882939702417,0.4868333339691162,ok,50
bangalore_central,15,9,Adaptive GA,7.251882939702417,0.49549174308776855,ok,50
bangalore_central,15,9,Hybrid GA,7.251882939702417,6.1550116539001465,ok,50
bangalore_central,15,10,Standard GA,5.801506351761935,0.08085107803344727,success,10
